#y-axis,bench,compiler,runtime,relPerfGain,,,
440,,LLVM+Polly,,0,,,
439,correlation [C],LLVM+Polly,208.559,208.5591014,0.05126400292,208.559,
438,covariance [C],LLVM+Polly,300.513,300.5126403,0.03560343478,300.513,
437,gemm [C],LLVM+Polly,0.606,0.6063555807,1.014267168,0.606,
436,gemver [C],LLVM+Polly,7.152,7.151802584,0.01134049986,7.152,
435,gesummv [C],LLVM+Polly,4.658,4.657770431,0.004383918829,4.658,
434,symm [C],LLVM+Polly,1.931,1.931021873,4.261592004,1.931,
433,syr2k [C],LLVM+Polly,0.576,0.5756884249,4.076719797,0.576,
432,syrk [C],LLVM+Polly,0.231,0.2313114899,2.445003996,0.231,
431,trmm [C],LLVM+Polly,2711.882,2711.882011,0.002310004085,2711.882,
430,2mm [C],LLVM+Polly,15.296,15.29602065,1.121239215,15.296,
429,3mm [C],LLVM+Polly,17.264,17.26372653,1.662601734,17.264,
428,atax [C],LLVM+Polly,2.847,2.846736305,0.0121445097,2.847,
427,bicg [C],LLVM+Polly,2.046,2.045598655,0.01871129218,2.046,
426,doitgen [C],LLVM+Polly,1303.331,1303.330899,0.004461468197,1303.331,
425,mvt [C],LLVM+Polly,250130.507,250130.5067,0.00000033993274,250130.507,
424,cholesky [C],LLVM+Polly,-0.192,-0.1923706881,1.087019583,-0.192,
423,durbin [C],LLVM+Polly,-0.577,-0.5769204773,0.003472242504,-0.577,
422,gramschmidt [C],LLVM+Polly,0.522,0.5221974992,8.45005296,0.522,
421,lu [C],LLVM+Polly,26.973,26.97338289,1.021694595,26.973,
420,ludcmp [C],LLVM+Polly,-0.534,-0.5337064096,15.31700708,-0.534,
419,trisolv [C],LLVM+Polly,1.819,1.819406953,0.007655771449,1.819,
418,deriche [C],LLVM+Polly,-0.145,-0.1448860987,0.880318189,-0.145,
417,floyd-warshall [C],LLVM+Polly,-0.741,-0.7411651768,1.406737985,-0.741,
416,nussinov [C],LLVM+Polly,1.726,1.726128841,8.418540392,1.726,
415,adi [C],LLVM+Polly,0.935,0.9348487698,25.01554556,0.935,
414,fdtd-2d [C],LLVM+Polly,-0.300,-0.3001084204,4.848366875,-0.300,
413,heat-3d [C],LLVM+Polly,-0.421,-0.4205718589,14.75457285,-0.421,
412,jacobi-1d [C],LLVM+Polly,-0.541,-0.5409791229,0.008727347478,-0.541,
411,jacobi-2d [C],LLVM+Polly,-0.486,-0.4861370026,10.0472581,-0.486,
410,seidel-2d [C],LLVM+Polly,1.570,1.57024034,21.26793523,1.570,
409,,LLVM+Polly,,0,,,
408,HPL [C],LLVM+Polly,0.046,0.04563565092,20.567122,0.046   [48|1],48|1
407,HPCG [C++],LLVM+Polly,-0.191,-0.1909433558,0.65267,-0.191   [48|1],48|1
406,Babel [C++],LLVM+Polly,0.296,0.2959710109,1.293451,0.296   [1|24],1|24
405,DLproxy [C],LLVM+Polly,0.019,0.01923159384,0.046642,0.019   [1|48],1|48
404,,LLVM+Polly,,0,,,
403,AMG [C],LLVM+Polly,-0.304,-0.3039125185,7.243953,-0.304   [32|1],32|1
402,CoMD [C],LLVM+Polly,0.122,0.122339241,3.974195,0.122   [48|1],48|1
401,Laghos,LLVM+Polly,0.611,0.6107473874,28.20798665,0.611   [48|1],48|1
400,"MACSio [C,C++]",LLVM+Polly,0.172,0.1719310692,20.771493,0.172   [48|1],48|1
399,miniAMR [C],LLVM+Polly,0.024,0.02435170756,18.408976,0.024   [48|1],48|1
398,miniFE [C++],LLVM+Polly,-0.459,-0.4588286454,0.689885,-0.459   [4|12],4|12
397,miniTRI [C++],LLVM+Polly,3.539,3.538767077,6.429515,3.539   [1|48],1|48
396,Nekbone [F],LLVM+Polly,0.026,0.02636909041,1.61348,0.026   [48|1],48|1
395,"SW4lite [F,C++]",LLVM+Polly,0.003,0.00301923425,0.850878,0.003   [48|1],48|1
394,"SWFFT [F,C]",LLVM+Polly,0.045,0.04459937813,1.142998,0.045   [32|1],32|1
393,XSBench [C],LLVM+Polly,5.865,5.864797596,0.240262,5.865   [1|48],1|48
392,,LLVM+Polly,,0,,,
391,"FFB [F,C,C++]",LLVM+Polly,compile error,-1,compile error,compile error,48|1
390,"FFVC [C++,F]",LLVM+Polly,-0.254,-0.2543359135,15.500367,-0.254   [48|1],48|1
389,MODYLAS [F],LLVM+Polly,-0.139,-0.1389376922,33.98337,-0.139   [16|3],16|3
388,"mVMC [C,F]",LLVM+Polly,0.173,0.172734607,12.812777,0.173   [48|1],48|1
387,NICAM [F],LLVM+Polly,0.014,0.01442945989,7.535833,0.014   [10|4],10|4
386,NTChem [F],LLVM+Polly,0.061,0.06127436405,8.895433,0.061   [12|4],12|4
385,QCD [F],LLVM+Polly,0.003,0.003391791998,8.020539,0.003   [24|2],24|2
384,,LLVM+Polly,,0,,,
383,perlbench [C],LLVM+Polly,-0.459,-0.4587375781,177.070617,-0.459,
382,gcc [C],LLVM+Polly,-0.660,-0.6600396912,425.501149,-0.660,
381,mcf [C],LLVM+Polly,-0.555,-0.5552378508,242.674259,-0.555,
380,omnetpp [C++],LLVM+Polly,0.021,0.02142345034,149.998714,0.021,
379,xalancbmk [C++],LLVM+Polly,1.054,1.053725769,110.628235,1.054,
378,xs [C],LLVM+Polly,-0.844,-0.8443725045,424.76347,-0.844,
377,deepsjeng [C++],LLVM+Polly,invalid output,-1,invalid output,-1.000,
376,leela [C++],LLVM+Polly,0.286,0.2858964446,175.688827,0.286,
375,exchanges [F],LLVM+Polly,-0.009,-0.009321216409,138.358766,-0.009,
374,xz [C],LLVM+Polly,-0.647,-0.6470970213,219.828306,-0.647,
373,,LLVM+Polly,,0,,,
372,bwaves [F],LLVM+Polly,-0.011,-0.01074124731,1.708647,-0.011   [1|32],1|32
371,"cactuBSSN [C++,C,F]",LLVM+Polly,0.011,0.01055071343,4.903839,0.011   [1|48],1|48
370,lbm [C],LLVM+Polly,-0.123,-0.1229681944,12.994661,-0.123   [1|48],1|48
369,"wrf [F,C]",LLVM+Polly,0.002,0.001855477799,5.471367,0.002   [1|32],1|32
368,"cams [F,C]",LLVM+Polly,0.007,0.007208528914,11.839725,0.007   [1|48],1|48
367,"pops [F,C]",LLVM+Polly,0.001,0.0007310725567,15.103836,0.001   [1|32],1|32
366,imagick [C],LLVM+Polly,1.265,1.26451663,8.292386,1.265   [1|8],1|8
365,nab [C],LLVM+Polly,0.155,0.1552924433,15.428394,0.155   [1|48],1|48
364,fotonik [F],LLVM+Polly,-0.004,-0.004117692448,8.929273,-0.004   [1|32],1|32
363,roms [F],LLVM+Polly,-0.003,-0.002697063282,8.155908,-0.003   [1|48],1|48
362,,LLVM+Polly,,0,,,
361,md [F],LLVM+Polly,-0.008,-0.008229416184,110.69716,-0.008   [1|48],1|48
360,bwaves [F],LLVM+Polly,-0.056,-0.05555138752,0.573145,-0.056   [1|48],1|48
359,nab [C],LLVM+Polly,0.055,0.0552310824,24.634806,0.055   [1|48],1|48
358,bt [F],LLVM+Polly,-0.001,-0.001265103285,18.449877,-0.001   [1|48],1|48
357,botsalgn [C],LLVM+Polly,0.007,0.007421741371,0.681107,0.007   [1|48],1|48
356,botsspar [C],LLVM+Polly,2.134,2.134065892,0.156893,2.134   [1|32],1|32
355,ilbdc [F],LLVM+Polly,-0.002,-0.00220717123,15.749571,-0.002   [1|48],1|48
354,fma [F],LLVM+Polly,0.011,0.01087055287,11.852847,0.011   [1|48],1|48
353,swim [F],LLVM+Polly,-0.015,-0.01452869513,1.387117,-0.015   [1|32],1|32
352,imagick [C],LLVM+Polly,-0.379,-0.3786112635,7.358574,-0.379   [1|48],1|48
351,mgrid [F],LLVM+Polly,-0.105,-0.1052115102,0.245591,-0.105   [1|32],1|32
350,applu [F],LLVM+Polly,-0.010,-0.009542681434,3.226766,-0.010   [1|32],1|32
349,smithwa [C],LLVM+Polly,1.417,1.416893985,1.27501,1.417   [1|48],1|48
348,kdtree [C++],LLVM+Polly,10.704,10.70446496,14.210802,10.704   [1|48],1|48
#y-axis,bench,compiler,relPerfGain,relPerfGain,runtime,,
579,,GNU,,0,,,
578,Kernel 1 [C],GNU,-0.964,-0.964176811,0.041649,-0.964,
577,Kernel 2 [C],GNU,-0.879,-0.8786637474,0.014159,-0.879,
576,Kernel 3 [F],GNU,-0.958,-0.9575918577,2.43E-01,-0.958,
575,Kernel 4 [F],GNU,-0.797,-0.7972494494,9.94E-03,-0.797,
574,Kernel 5 [F],GNU,-0.668,-0.6682260044,2.69E-03,-0.668,
573,Kernel 6 [F],GNU,-0.506,-0.5055972162,5.58E-03,-0.506,
572,Kernel 7 [F],GNU,-0.634,-0.6342946343,2.21E-03,-0.634,
571,Kernel 8 [F],GNU,1.270,1.27030864,4.17E-03,1.270,
570,Kernel 9 [F],GNU,0.798,0.7976305981,4.82E-03,0.798,
569,Kernel 10 [F],GNU,-0.833,-0.8331593924,7.73E-03,-0.833,
568,Kernel 11 [F],GNU,1.350,1.350281473,3.66E-03,1.350,
567,Kernel 12 [F],GNU,-0.688,-0.6879137159,2.14E-03,-0.688,
566,Kernel 13 [F],GNU,run error,-1,run error,run error,
565,Kernel 14 [F],GNU,run error,-1,run error,run error,
564,Kernel 15 [F],GNU,run error,-1,run error,run error,
563,Kernel 16 [C],GNU,-0.581,-0.580549369,0.001347,-0.581,
562,Kernel 17 [F],GNU,run error,-1,run error,run error,
561,Kernel 18 [F],GNU,run error,-1,run error,run error,
560,Kernel 19 [F],GNU,run error,-1,run error,run error,
559,Kernel 20 [F],GNU,-0.416,-0.4163043142,1.50E-02,-0.416,
558,Kernel 21 [C],GNU,-0.571,-0.5714285714,0.001463,-0.571,
557,Kernel 22 [C],GNU,0.269,0.2685609533,0.003273,0.269,
556,,GNU,,0,,,
555,correlation [C],GNU,0.987,0.9869893978,5.406590695,0.987,
554,covariance [C],GNU,0.990,0.9903683873,5.393416462,0.990,
553,gemm [C],GNU,0.991,0.9906332966,0.8184700459,0.991,
552,gemver [C],GNU,1.408,1.408355219,0.03838533256,1.408,
551,gesummv [C],GNU,-0.020,-0.0204071784,0.02531991433,-0.020,
550,symm [C],GNU,-0.053,-0.05310864365,13.19139656,-0.053,
549,syr2k [C],GNU,0.378,0.3775758398,4.663002944,0.378,
548,syrk [C],GNU,0.377,0.3772293567,2.185955083,0.377,
547,trmm [C],GNU,0.977,0.9772484501,3.169439089,0.977,
546,2mm [C],GNU,1.264,1.263508187,8.072308957,1.264,
545,3mm [C],GNU,1.197,1.196682885,13.82325305,1.197,
544,atax [C],GNU,1.498,1.497751577,0.01870351192,1.498,
543,bicg [C],GNU,0.020,0.02020668694,0.05585837364,0.020,
542,doitgen [C],GNU,1.587,1.587499736,2.248978326,1.587,
541,mvt [C],GNU,1.485,1.484875135,0.03421817347,1.485,
540,cholesky [C],GNU,-0.852,-0.8521023155,5.93592037,-0.852,
539,durbin [C],GNU,-0.781,-0.7808088441,0.006702071056,-0.781,
538,gramschmidt [C],GNU,0.383,0.3831530222,9.299512981,0.383,
537,lu [C],GNU,1.345,1.345056402,12.18744849,1.345,
536,ludcmp [C],GNU,-0.375,-0.3746627108,11.42139186,-0.375,
535,trisolv [C],GNU,1.450,1.449716844,0.008811114356,1.450,
534,deriche [C],GNU,-0.043,-0.04345516288,0.786970241,-0.043,
533,floyd-warshall [C],GNU,1.209,1.209086456,0.1648250464,1.209,
532,nussinov [C],GNU,0.896,0.8964059547,12.10185283,0.896,
531,adi [C],GNU,0.057,0.05679449563,45.80010376,0.057,
530,fdtd-2d [C],GNU,0.669,0.6694373722,2.032619616,0.669,
529,heat-3d [C],GNU,0.362,0.3621657099,6.276192873,0.362,
528,jacobi-1d [C],GNU,1.132,1.132406131,0.001878645271,1.132,
527,jacobi-2d [C],GNU,0.543,0.5429853002,3.346055315,0.543,
526,seidel-2d [C],GNU,0.476,0.4758881991,37.037836,0.476,
525,,GNU,,0,,,
524,HPL [C],GNU,-0.023,-0.02315226921,22.015423,-0.023   [48|1],48|1
523,HPCG [C++],GNU,-0.518,-0.5179919946,1.095515,-0.518   [48|1],48|1
522,Babel [C++],GNU,0.512,0.5117661223,1.108819,0.512   [1|32],1|32
521,DLproxy [C],GNU,0.155,0.1552612394,0.04115,0.155   [1|48],1|48
520,,GNU,,0,,,
519,AMG [C],GNU,-0.524,-0.5243872026,10.601954,-0.524   [4|12],4|12
518,CoMD [C],GNU,0.132,0.1318495575,3.940802,0.132   [48|1],48|1
517,Laghos,GNU,0.399,0.3986676318,32.48515928,0.399   [48|1],48|1
516,"MACSio [C,C++]",GNU,0.043,0.04264839694,23.347044,0.043   [48|1],48|1
515,miniAMR [C],GNU,0.113,0.113388555,16.936824,0.113   [48|1],48|1
514,miniFE [C++],GNU,-0.718,-0.7178333359,1.32314,-0.718   [4|12],4|12
513,miniTRI [C++],GNU,3.329,3.329188259,6.740772,3.329   [1|48],1|48
512,Nekbone [F],GNU,-0.304,-0.3038719414,2.37891,-0.304   [48|1],48|1
511,"SW4lite [F,C++]",GNU,-0.484,-0.4835597199,1.652557,-0.484   [48|1],48|1
510,"SWFFT [F,C]",GNU,0.063,0.06257581246,1.123661,0.063   [32|1],32|1
509,XSBench [C],GNU,-0.029,-0.02928420635,1.699107,-0.029   [1|48],1|48
508,,GNU,,0,,,
507,"FFB [F,C,C++]",GNU,2.457,2.456792019,8.643056,2.457   [48|1],48|1
506,"FFVC [C++,F]",GNU,-0.926,-0.9260474346,156.290278,-0.926   [48|1],48|1
505,MODYLAS [F],GNU,-0.768,-0.7679089272,126.078951,-0.768   [16|3],16|3
504,"mVMC [C,F]",GNU,-0.334,-0.3335434068,22.546085,-0.334   [48|1],48|1
503,NICAM [F],GNU,-0.768,-0.7681086447,32.966175,-0.768   [10|4],10|4
502,NTChem [F],GNU,-0.418,-0.4175874195,16.209291,-0.418   [24|1],24|1
501,QCD [F],GNU,0.036,0.03629544995,7.765877,0.036   [24|2],24|2
500,,GNU,,0,,,
499,perlbench [C],GNU,0.249,0.2485004773,76.765426,0.249,
498,gcc [C],GNU,0.237,0.2368126769,116.956678,0.237,
497,mcf [C],GNU,0.266,0.2664359886,85.225251,0.266,
496,omnetpp [C++],GNU,0.025,0.02527975193,149.434536,0.025,
495,xalancbmk [C++],GNU,0.852,0.8516891798,122.698809,0.852,
494,xs [C],GNU,0.145,0.1454236457,57.712162,0.145,
493,deepsjeng [C++],GNU,0.338,0.3377869629,130.744747,0.338,
492,leela [C++],GNU,0.388,0.3877246535,162.797164,0.388,
491,exchanges [F],GNU,0.778,0.7777261849,77.103603,0.778,
490,xz [C],GNU,0.036,0.03585664946,74.892664,0.036,
489,,GNU,,0,,,
488,bwaves [F],GNU,-0.774,-0.7744202943,7.493112,-0.774   [1|32],1|32
487,"cactuBSSN [C++,C,F]",GNU,-0.426,-0.4258395813,8.630999,-0.426   [1|36],1|36
486,lbm [C],GNU,-0.446,-0.4462208039,20.579919,-0.446   [1|48],1|48
485,"wrf [F,C]",GNU,-0.864,-0.86435012,40.409317,-0.864   [1|32],1|32
484,"cams [F,C]",GNU,-0.322,-0.3223117548,17.596693,-0.322   [1|32],1|32
483,"pops [F,C]",GNU,invalid output,-1,invalid output,invalid output,1|32
482,imagick [C],GNU,1.423,1.423334999,7.748927,1.423   [1|8],1|8
481,nab [C],GNU,-0.013,-0.01324582832,18.063574,-0.013   [1|48],1|48
480,fotonik [F],GNU,-0.521,-0.5213847643,18.579653,-0.521   [1|32],1|32
479,roms [F],GNU,-0.779,-0.7792058675,36.839344,-0.779   [1|48],1|48
478,,GNU,,0,,,
477,md [F],GNU,-0.870,-0.8696224133,842.063347,-0.870   [1|48],1|48
476,bwaves [F],GNU,-0.824,-0.8238894716,3.073672,-0.824   [1|32],1|32
475,nab [C],GNU,-0.150,-0.1495756664,30.567579,-0.150   [1|36],1|36
474,bt [F],GNU,0.168,0.1676108371,15.781402,0.168   [1|36],1|36
473,botsalgn [C],GNU,-0.223,-0.2233532128,0.883493,-0.223   [1|48],1|48
472,botsspar [C],GNU,0.525,0.5248380464,0.322469,0.525   [1|12],1|12
471,ilbdc [F],GNU,-0.972,-0.9717141543,555.571475,-0.972   [1|48],1|48
470,fma [F],GNU,-0.091,-0.09069332496,13.176736,-0.091   [1|36],1|36
469,swim [F],GNU,-0.559,-0.55880349,3.098311,-0.559   [1|24],1|24
468,imagick [C],GNU,-0.232,-0.2323766528,5.956743,-0.232   [1|48],1|48
467,mgrid [F],GNU,-0.308,-0.3083469722,0.31772,-0.308   [1|32],1|32
466,applu [F],GNU,0.055,0.05484269481,3.029811,0.055   [1|32],1|32
465,smithwa [C],GNU,invalid output,-1,invalid output,invalid output,1|48
464,kdtree [C++],GNU,15.470,15.47028009,10.098786,15.470   [1|48],1|48
